,Keelung,Xizhi,Wanli,Xindian,Tucheng,Banqiao,Xinzhuang,Cailiao,Linkou,Dashui,Shilin, Zhongshan,Wanhua,Guting,Songshan,Datong,Taoyuan,Dayuan,Guanyin,Pingzhen,Longtan,Hukou,Zhudong ,Xinzhu,Toufen,Miaoli,Sanyi,Fengyuan,Shalu,Dali,Zhongming,Xitun,Changhua,Xianxi,Erlin,Nantou,Douliu,Lunbei,Xingang,Piaozi,Taixi,Chiayi,Xinying,Shanhua,Annan,Tainan,Meinong,Qiaotou,Renwu,Fengshan,Daliao,Lin Garden,Nanzi,Zuoying,Qianjin,Qianzhen ,Xiaogang,Pingtung,Chaozhou,Hengchun,Taitung,Hualian,Yangming,Yilan,Winter Mountain,Sanchong,Zhongli,Zhushan,Yonghe,Fuxing,Puli,Mazu,Jinmen,Magong,Guanshan,Mailiao,Fugui Jiao
2020-08-14,5,6,6,7,7,8,0,8,7,7,6,7,6,7,7,0,10,8,0,9,8,0,6,7,0,6,5,4,4,7,0,5,6,0,7,7,5,4,8,7,0,7,9,0,9,0,0,0,0,7,0,0,7,9,0,9,10,8,9,3,5,0,0,4,0,10,11,7,5,10,5,7,7,4,2,8,5
2020-08-15,7,8,7,7,7,10,0,10,9,8,8,7,8,8,9,0,10,9,0,10,8,0,5,9,0,8,6,6,5,10,9,7,8,8,8,7,6,0,0,7,7,7,7,0,9,7,7,7,7,7,0,9,7,7,0,10,8,8,8,5,6,6,0,7,0,12,11,7,8,9,6,10,12,4,4,10,6
2020-08-16,12,12,13,12,11,12,0,12,11,12,11,10,11,12,12,0,15,11,0,12,8,0,8,10,0,8,8,7,6,11,10,9,9,8,12,10,7,0,0,10,8,10,12,0,11,12,11,11,13,13,0,16,11,11,0,13,12,13,15,18,16,14,0,14,0,14,12,8,11,14,8,14,18,3,13,8,11
2020-08-17,3,3,3,2,3,4,0,4,3,3,3,2,2,2,3,0,4,7,0,9,13,0,13,17,0,11,17,0,14,17,15,15,15,17,0,13,0,0,0,17,17,13,17,0,0,18,23,16,18,22,0,19,17,14,0,19,21,0,21,6,12,10,0,7,0,4,10,0,2,21,11,18,16,14,12,17,3
2020-08-18,3,2,3,2,1,3,3,3,3,3,2,1,2,3,3,3,5,5,12,9,13,19,14,19,16,0,17,0,18,20,21,21,20,19,0,18,0,0,0,20,20,19,25,0,0,19,21,19,20,23,30,23,20,18,0,20,22,0,19,2,4,4,1,4,3,6,11,0,2,22,13,19,10,11,3,18,2
2020-08-19,19,17,18,14,17,19,19,18,19,16,16,14,15,16,17,17,21,19,20,19,18,18,16,19,16,0,14,0,15,16,15,15,17,25,0,15,0,0,11,13,16,9,0,9,0,13,9,12,13,14,19,18,11,10,13,13,14,0,16,17,20,14,14,17,17,19,20,0,14,14,12,27,23,13,12,15,17
2020-08-20,0,24,22,21,21,0,22,22,22,0,21,21,21,21,23,23,23,0,26,26,25,27,27,29,26,0,24,0,19,18,17,17,20,21,0,12,0,19,16,17,20,12,0,14,0,16,13,15,14,16,18,16,14,13,16,15,15,0,20,20,23,23,19,0,22,26,27,0,0,16,13,14,25,22,17,19,16
2020-08-21,0,7,8,9,7,0,10,8,8,0,8,6,7,8,8,9,11,0,14,12,13,18,21,25,24,0,26,16,25,28,25,25,24,23,0,27,0,24,20,0,24,20,0,17,0,20,13,19,20,22,22,20,19,20,22,21,21,0,19,8,10,8,6,0,9,12,14,0,0,22,22,11,19,18,8,21,6
2020-08-22,0,3.0,4.0,2.0,3.0,0,5.0,4.0,3.0,0,3.0,3.0,4.0,3.0,3.0,4.0,5.0,0,4.0,3.0,2.0,3.0,5.0,6.0,9.0,12.0,13.0,16.0,15.0,22.0,15.0,16.0,15.0,14.0,13.0,19.0,19.0,14.0,16.0,0,12.0,17.0,13.0,9.0,13.0,11.0,8.0,9.0,10.0,13.0,11.0,10.0,11.0,11.0,13.0,12.0,13.0,8.0,10.0,8.0,5.0,3.0,1.0,0,2.0,6.0,5.0,17.0,0,13.0,16.0,4.0,9.0,5.0,3.0,12.0,3.0
2020-08-23,0,7,4,5,6,0,5,5,4,0,5,5,4,5,6,6,5,0,5,6,4,9,6,8,6,5,7,6,4,12,6,6,7,6,6,9,7,8,10,0,7,7,7,7,7,4,7,5,5,5,6,6,5,3,4,4,4,6,6,5,4,5,3,0,3,8,8,7,0,5,6,12,13,4,4,6,7
2020-08-24,0,12,11,11,11,0,12,12,10,0,11,13,11,13,13,13,12,0,7,11,10,8,8,11,9,9,8,10,5,10,7,0,8,8,7,8,8,8,7,0,6,8,7,6,5,3,7,4,6,5,5,3,4,3,6,5,4,4,5,4,6,6,9,0,0,17,13,7,0,4,8,23,9,2,3,0,9
2020-08-25,12,15,12,14,12,12,14,13,12,11,13,13,12,15,14,15,12,10,9,12,11,10,11,12,10,10,9,11,9,10,10,0,10,11,10,11,9,11,10,0,10,10,10,10,11,7,9,9,8,10,9,8,10,8,9,8,8,8,8,5,7,7,11,9,10,17,11,9,12,10,9,28,29,8,6,0,11
2020-08-26,13,14,12,12,12,11,13,12,11,11,12,11,10,12,11,14,11,9,8,10,9,8,9,11,8,7,7,7,5,10,8,0,8,7,5,9,7,5,7,4,5,6,4,4,7,3,5,4,4,7,9,5,6,5,6,7,8,7,4,4,7,9,8,11,12,14,10,7,10,7,7,21,14,6,6,0,11
2020-08-27,9,10,8,0,10,9,11,0,8,7,0,0,8,8,10,11,7,7,6,0,6,5,5,0,5,4,4,6,3,6,4,0,5,4,4,5,3,4,5,3,5,3,2,4,8,3,2,6,6,8,5,7,7,6,9,9,11,5,4,8,8,9,5,7,9,12,9,3,8,9,4,6,6,6,5,0,6
2020-08-28,5,7,6,0,10,9,10,0,8,7,0,0,9,9,7,10,10,8,6,0,6,7,5,0,7,7,6,7,0,9,7,6,6,6,5,6,6,7,7,5,6,5,6,7,9,6,4,7,7,8,7,8,8,6,9,8,7,6,7,7,8,8,4,5,6,12,10,5,8,9,4,8,10,5,4,0,5
2020-08-29,7,10,8,0,9,9,11,0,11,9,0,0,8,9,10,10,13,13,11,0,11,12,11,0,11,10,10,12,0,14,14,14,14,11,12,13,11,12,8,7,10,6,7,7,9,8,8,8,8,10,11,8,7,6,10,8,8,10,7,6,9,7,5,8,7,12,15,9,8,10,10,9,14,5,6,9,10
2020-08-30,4,4,5,0,4,4,6,0,5,5,0,0,5,5,5,5,7,7,9,0,7,8,6,0,8,10,12,17,0,17,14,16,15,14,13,17,14,14,11,11,11,8,9,7,10,8,6,8,9,11,15,12,9,9,10,11,11,8,6,5,6,4,4,5,4,7,11,13,5,10,12,6,13,7,0,10,4
2020-08-31,10,10,10,0,8,8,10,0,9,9,0,0,10,9,10,11,9,10,9,0,9,10,6,0,7,8,11,14,0,15,15,15,13,13,12,15,13,14,11,11,10,11,9,9,14,10,5,8,9,10,11,8,10,8,11,9,9,7,7,6,8,7,5,7,6,0,13,14,10,10,11,10,10,9,0,11,10
2020-09-01,13,16,14,16,12,13,16,16,15,16,16,16,15,15,15,18,16,16,15,16,13,15,11,15,15,16,18,17,0,16,15,16,18,19,24,18,17,21,18,17,17,18,17,17,18,16,13,16,15,16,18,16,16,14,17,15,13,15,16,13,10,10,6,11,9,21,18,17,15,16,13,20,21,14,6,18,17
2020-09-02,19,21,19,16,19,18,21,22,21,21,21,22,20,18,20,24,21,21,18,21,19,21,16,19,20,18,16,20,19,21,20,23,21,24,26,19,19,22,20,22,21,19,20,18,20,15,17,15,15,18,22,19,15,12,14,15,14,19,19,9,16,13,17,11,12,28,24,17,18,16,13,26,32,11,10,22,23
2020-09-03,16,18,16,17,19,17,18,16,15,16,16,17,15,16,17,17,18,15,15,18,16,15,15,17,17,17,16,17,13,12,14,14,15,16,13,11,11,13,13,14,13,11,12,13,15,11,12,11,12,12,16,12,12,9,13,12,11,11,13,10,12,13,13,14,14,19,21,12,16,13,10,30,38,12,10,13,16
2020-09-04,12,14,13,15,17,15,15,13,15,15,13,15,13,15,14,15,17,16,15,17,15,17,15,17,17,19,18,19,14,18,16,18,17,15,21,18,18,20,14,14,18,16,16,15,19,16,11,15,15,14,17,11,14,15,16,15,13,12,10,11,11,9,11,16,10,17,19,18,15,15,14,28,28,12,10,18,14
2020-09-05,14,16,17,14,15,14,15,15,14,15,16,17,14,15,16,15,15,15,16,15,16,16,15,15,15,17,22,23,18,23,21,24,22,23,25,23,25,26,25,22,22,24,25,21,27,25,21,25,24,25,27,25,24,22,26,25,23,23,23,12,14,14,12,14,13,17,16,24,16,26,22,23,24,16,12,23,16
2020-09-06,17,18,18,18,18,16,17,16,17,17,18,19,18,18,19,20,17,19,19,18,17,18,16,16,16,17,15,19,15,20,17,19,18,18,23,22,23,23,22,19,19,22,20,21,21,20,22,24,25,26,26,27,23,21,25,24,23,25,24,17,15,17,14,15,14,19,20,20,18,24,19,24,24,15,13,19,23
2020-09-07,20,22,24,20,25,21,22,22,21,22,23,22,20,22,22,23,25,25,24,22,23,27,24,24,24,22,21,25,20,25,23,25,26,25,36,26,29,34,27,26,33,23,25,24,24,22,20,23,22,23,30,24,22,20,23,21,23,23,19,14,18,16,19,18,17,24,23,25,20,22,22,26,20,17,16,34,33
2020-09-08,24,29,27,29,32,31,33,29,32,26,29,30,29,29,29,31,34,35,33,33,30,31,25,29,27,26,23,26,22,29,28,30,26,30,35,28,29,33,27,26,34,22,22,22,24,20,22,22,20,22,28,21,22,14,19,19,19,26,19,12,14,16,24,18,17,35,33,29,27,19,29,26,15,17,14,33,27
2020-09-09,22,25,20,24,23,21,24,24,22,21,23,26,22,26,25,25,26,26,24,23,20,21,17,19,17,18,18,22,20,26,23,27,27,25,33,26,33,32,23,21,29,21,23,21,23,20,19,21,21,21,25,20,19,0,19,19,20,23,20,12,11,10,22,19,18,29,23,28,22,19,25,11,23,14,9,29,18
2020-09-10,17,20,17,19,28,24,27,24,26,22,22,23,21,21,21,23,30,26,27,29,27,24,24,23,22,27,28,31,21,28,27,29,28,27,32,28,30,27,24,21,21,21,21,21,22,21,20,24,24,24,25,16,24,0,20,19,19,20,20,8,6,8,21,12,11,25,29,24,21,22,27,11,14,12,6,21,16
2020-09-11,24,25,23,17,26,23,24,19,21,18,21,21,19,19,23,21,25,20,19,20,19,17,17,13,17,16,15,15,10,15,14,14,17,15,16,11,12,15,13,12,0,12,10,10,13,10,9,8,12,12,17,10,11,0,10,11,10,12,8,2,6,5,20,12,12,23,21,13,18,10,15,12,13,9,5,16,18
2020-09-12,11,14,9,12,13,12,14,11,11,11,12,13,11,12,15,16,14,11,10,13,13,12,11,12,11,11,12,10,7,13,12,13,13,14,13,11,11,13,11,7,0,9,8,8,12,8,8,9,11,13,18,11,11,7,10,10,13,13,9,2,4,5,9,12,11,14,14,10,12,11,9,18,16,5,4,11,8
2020-09-13,3,5,4,6,6,5,8,5,6,5,7,6,5,6,6,8,9,5,4,8,9,6,6,7,6,9,12,10,7,9,10,11,10,11,12,13,15,16,14,12,0,13,14,11,12,12,9,11,13,13,16,16,12,13,14,14,13,13,15,3,4,5,4,9,10,10,9,11,5,13,10,27,29,8,3,14,4
2020-09-14,3,4,3,3,5,4,5,4,5,5,7,6,5,5,6,6,7,4,4,7,7,5,8,7,7,9,11,15,7,14,13,13,13,10,12,17,18,15,14,12,0,17,15,16,15,17,14,16,18,19,23,19,16,15,16,16,17,18,17,2,3,4,5,6,6,9,8,15,5,17,13,12,19,6,4,12,4
2020-09-15,7,11,8,9,10,9,11,9,10,7,9,9,10,10,11,16,11,7,4,12,13,8,10,10,8,10,11,15,9,15,14,15,15,10,16,16,16,18,16,17,0,15,15,13,17,14,13,15,17,19,23,20,18,16,17,18,18,20,18,2,3,3,12,7,5,11,13,14,11,18,13,8,12,5,3,14,7
2020-09-16,7,12,11,11,16,14,17,11,13,11,10,11,11,13,13,18,18,15,14,15,16,16,14,16,12,17,15,17,16,16,17,17,16,15,19,18,20,22,20,19,0,20,17,11,12,10,12,15,16,15,22,18,14,13,16,16,16,15,22,2,3,3,9,6,7,15,16,18,14,14,15,7,17,6,3,20,10
2020-09-17,8,14,12,13,16,13,16,12,12,12,12,12,13,14,15,16,17,17,16,17,19,16,16,15,0,16,16,19,18,23,21,23,22,20,26,26,28,31,0,30,0,31,29,21,23,21,19,20,19,21,30,26,21,17,19,20,22,24,29,3,3,3,10,7,6,16,16,27,15,20,19,12,28,8,3,24,10
2020-09-18,11,13,13,13,18,16,19,16,16,14,12,15,13,15,12,20,19,16,17,17,17,15,17,15,16,17,18,19,17,22,19,21,21,20,25,23,27,25,24,21,0,28,23,23,26,20,19,19,18,18,21,20,19,16,15,16,15,19,19,3,5,2,12,8,7,17,18,25,14,15,19,8,14,12,4,19,12
2020-09-19,11,12,13,7,10,10,12,11,11,13,12,10,10,10,9,15,12,9,9,12,13,10,10,11,11,13,16,14,9,14,13,14,13,11,13,15,15,15,16,12,0,15,13,12,17,14,12,12,16,15,18,19,13,13,16,14,14,13,13,2,3,3,6,6,6,13,13,12,9,15,13,6,11,11,3,14,12
2020-09-20,6.0,6.0,8.0,5.0,6.0,5.0,8.0,7.0,6.0,7.0,6.0,7.0,6.0,5.0,6.0,11.0,7.0,5.0,5.0,7.0,7.0,6.0,4.0,5.0,6.0,8.0,8.0,10.0,5.0,12.0,10.0,10.0,11.0,9.0,10.0,10.0,13.0,12.0,13.0,11.0,0,13.0,13.0,11.0,11.0,11.0,8.0,10.0,11.0,11.0,12.0,10.0,10.0,10.0,14.0,11.0,12.0,8.0,9.0,3.0,4.0,5.0,3.0,6.0,5.0,9.0,9.0,10.0,7.0,11.0,10.0,7.0,12.0,6.0,3.0,12.0,7.0
2020-09-21,9,10,12,9,11,10,11,11,11,10,11,12,11,10,11,16,11,11,12,11,10,11,10,9,11,12,9,9,7,12,11,12,12,12,13,14,17,13,12,12,0,17,16,15,16,16,10,13,13,12,14,10,15,15,16,12,12,11,10,6,10,0,6,10,9,13,13,17,11,12,13,12,16,10,6,12,12
2020-09-22,9,12,12,10,11,10,11,11,11,10,11,11,11,10,12,16,11,11,12,12,11,11,9,11,12,13,10,17,8,16,12,14,13,13,15,18,22,15,16,16,0,22,18,19,22,22,18,20,20,19,21,18,21,18,21,19,18,19,11,8,11,13,7,10,9,12,13,22,10,20,18,15,18,9,10,13,10
2020-09-23,8,10,9,10,11,10,12,9,11,11,10,10,10,9,10,16,12,10,9,12,11,12,11,11,14,13,14,20,10,21,17,19,16,12,18,21,22,19,18,17,20,21,19,19,20,21,21,24,22,22,22,19,23,20,21,20,19,23,19,9,12,11,8,9,8,11,13,24,10,19,21,16,18,9,11,16,10
2020-09-24,5,7,7,7,7,7,8,7,7,7,8,7,7,5,7,10,8,8,8,8,7,8,9,7,8,10,11,15,7,19,14,15,14,10,15,19,23,18,18,14,0,21,18,17,18,19,22,22,22,23,25,22,21,19,23,21,20,27,24,9,10,9,2,9,5,11,9,23,6,21,23,8,20,6,10,14,7
2020-09-25,12,15,13,13,12,12,15,14,17,17,16,15,14,12,13,19,17,15,16,16,13,15,10,14,14,12,9,8,7,10,10,11,12,12,13,11,15,17,14,13,0,17,15,17,17,18,18,21,21,21,23,21,21,22,24,22,21,20,18,7,9,10,9,9,8,19,16,18,14,22,18,16,19,14,8,14,14
2020-09-26,8,9,11,10,9,10,10,9,10,10,8,11,9,9,11,13,11,10,9,10,10,9,7,10,10,10,10,13,6,19,14,16,15,13,17,20,26,21,23,25,0,30,23,24,26,25,17,25,22,21,20,16,23,21,23,18,16,19,14,6,6,9,4,7,7,12,11,27,10,17,19,15,20,10,6,19,10
2020-09-27,4,6,5,4,7,5,7,6,5,4,5,7,6,5,7,7,6,6,5,6,6,5,4,5,7,6,7,9,4,13,10,11,9,8,13,16,25,15,16,15,0,23,15,19,16,18,15,20,20,21,22,19,20,18,20,18,18,17,17,5,6,6,2,6,4,8,8,25,6,17,16,11,13,6,5,11,4
2020-09-28,2,6,4,3,6,5,7,6,7,6,6,7,5,4,5,9,7,6,7,7,6,9,3,7,7,7,6,9,5,12,10,10,11,8,11,15,21,13,12,11,0,22,13,14,12,11,16,19,20,22,23,23,20,18,21,20,19,19,22,9,5,4,2,3,2,11,9,24,5,18,8,8,10,3,5,7,5
2020-09-29,5,9,7,9,10,8,10,9,10,9,9,10,8,8,9,16,12,9,9,12,10,10,7,10,11,11,8,11,6,14,10,12,11,9,12,15,19,13,13,12,0,20,15,19,14,13,21,21,20,20,21,23,21,16,20,19,17,23,23,4,4,8,5,9,7,12,11,20,8,19,9,8,15,8,3,9,9
2020-09-30,9,12,10,9,10,10,13,13,13,10,13,12,10,8,12,19,14,12,11,12,9,11,8,9,9,10,9,8,8,12,10,9,10,10,12,17,21,14,17,16,12,21,16,18,18,15,17,19,21,20,20,16,20,19,22,17,16,18,14,4,5,8,6,7,7,16,14,19,11,18,12,13,12,9,5,12,10
2020-10-01,14,16,14,14,15,13,14,16,15,14,15,17,12,12,15,17,15,15,13,15,12,14,11,14,14,17,13,13,12,19,13,17,17,15,19,20,25,21,22,21,16,31,22,22,25,23,16,20,19,21,17,13,18,16,19,14,15,21,14,8,9,14,9,13,12,21,14,26,13,14,15,19,22,14,9,16,14
2020-10-02,13,15,13,14,13,13,13,14,13,12,13,16,13,13,14,14,15,13,15,15,15,17,14,17,17,18,17,21,16,28,20,23,23,19,21,25,28,23,24,28,19,26,26,26,31,28,19,22,21,20,25,24,20,18,21,17,20,19,17,10,11,14,10,14,11,17,16,24,14,17,17,15,21,13,10,21,13
2020-10-03,7,9,8,9,10,7,8,8,8,7,8,9,7,7,12,8,13,10,10,11,11,14,16,16,18,19,21,23,18,25,22,23,31,21,26,23,27,22,22,20,17,26,22,20,20,20,20,23,23,27,28,23,25,21,26,22,23,20,22,6,8,11,5,8,0,10,11,22,8,22,18,15,17,13,7,17,7
2020-10-04,8,7,8,9,11,9,10,9,9,9,11,10,9,8,9,14,14,10,10,13,14,16,18,18,18,21,22,22,21,26,23,27,27,32,32,22,30,26,26,22,19,25,21,20,21,19,18,21,22,27,29,26,23,20,25,22,23,21,21,6,7,7,7,7,0,11,13,23,8,24,22,12,16,8,7,27,7
2020-10-05,14,10,18,12,13,10,11,10,12,12,9,14,12,10,12,18,13,14,15,12,9,14,7,13,12,12,10,12,9,17,14,13,16,14,18,21,28,21,23,22,18,26,24,23,22,20,21,21,22,24,27,24,21,20,26,21,21,24,22,6,9,8,3,7,8,13,12,25,11,21,27,16,19,15,6,20,18
2020-10-06,10,10,14,10,11,10,10,9,9,9,11,11,11,10,13,16,11,11,11,11,10,11,8,9,11,10,8,7,5,9,9,9,10,11,14,11,14,15,14,17,14,15,14,16,17,16,26,22,23,27,30,29,22,20,26,24,26,27,25,8,9,8,5,6,7,13,12,13,11,24,17,13,15,12,5,15,14
2020-10-07,9,10,12,10,12,10,10,9,9,8,10,13,10,8,12,16,10,11,12,11,10,10,8,10,11,9,10,9,8,9,10,11,11,11,12,13,14,15,13,13,14,17,13,16,16,17,22,21,22,23,20,21,21,20,24,21,21,22,18,9,9,8,7,7,9,13,12,16,10,21,16,13,15,12,8,14,12
2020-10-08,12,12,20,10,13,11,12,11,11,10,12,13,11,10,12,13,13,10,11,14,11,13,9,11,11,11,10,8,7,10,11,10,12,13,13,15,17,14,15,14,32,19,15,19,20,20,23,27,27,26,23,23,26,25,27,23,23,23,17,11,11,11,6,7,8,16,14,18,12,24,17,14,17,15,8,33,16
2020-10-09,13,11,23,8,11,11,11,12,11,9,13,13,11,9,12,15,13,12,14,14,11,13,8,14,13,11,9,9,8,10,11,10,12,12,13,13,18,15,16,18,15,21,16,19,20,21,21,25,26,25,26,22,23,22,28,22,22,23,20,11,11,11,5,6,8,18,14,15,11,24,17,16,17,17,8,15,19
2020-10-10,9.0,9.0,18.0,7.0,10.0,9.0,10.0,10.0,10.0,9.0,8.0,12.0,10.0,9.0,10.0,12.0,11.0,12.0,13.0,12.0,9.0,13.0,6.0,11.0,11.0,11.0,10.0,9.0,7.0,10.0,10.0,10.0,12.0,13.0,13.0,13.0,17.0,14.0,15.0,15.0,14.0,21.0,16.0,20.0,20.0,20.0,24.0,27.0,26.0,27.0,30.0,25.0,24.0,24.0,29.0,25.0,26.0,25.0,23.0,8.0,10.0,9.0,3.0,5.0,6.0,13.0,11.0,16.0,10.0,27.0,12.0,22.0,18.0,14.0,8.0,13.0,16.0
2020-10-11,4,5,8,4,6,5,7,5,5,4,4,8,5,4,6,10,6,8,10,7,4,7,3,8,6,9,8,12,7,14,11,11,12,11,12,17,19,14,15,16,10,23,19,22,23,24,25,23,25,27,28,30,22,24,27,25,23,28,28,5,7,6,1,2,1,8,7,19,5,25,15,15,18,12,6,13,9
2020-10-12,3,3,5,3,5,3,5,3,3,2,3,5,3,4,5,10,4,7,10,5,4,6,3,7,7,8,9,11,6,15,12,12,13,12,13,18,20,14,13,15,10,20,17,19,19,19,23,22,24,25,24,26,19,21,24,23,21,24,28,3,4,4,1,2,3,7,7,21,5,23,19,20,21,11,3,12,7
2020-10-13,7,6,11,4,7,5,6,5,6,6,6,8,6,7,8,13,7,10,15,7,5,8,3,7,7,7,10,11,6,16,13,13,12,13,16,22,24,17,16,17,12,25,19,21,21,23,20,25,25,25,28,24,23,21,25,22,21,23,26,2,4,5,1,4,4,10,8,26,8,24,18,18,15,13,3,14,15
2020-10-14,12,12,13,10,12,11,13,13,12,10,11,14,13,12,14,17,13,13,19,13,10,14,6,10,11,10,11,15,8,19,15,17,19,0,18,27,28,22,22,20,16,27,21,22,23,23,21,26,25,24,25,25,23,24,26,24,24,22,24,10,8,11,2,8,7,15,13,26,12,24,21,14,18,16,7,19,14
2020-10-15,12,12,14,11,12,11,13,12,12,11,11,13,12,12,13,16,11,13,20,12,11,13,8,11,12,11,14,20,12,21,17,20,20,18,20,27,28,22,21,19,17,27,21,24,23,24,23,21,23,22,24,23,21,19,22,20,20,24,22,14,13,13,2,12,11,16,13,29,12,20,21,14,17,16,8,20,15
2020-10-16,12,12,16,10,13,11,12,11,12,10,11,14,13,12,13,18,12,14,19,13,11,13,9,12,12,12,17,21,14,28,21,22,24,19,23,30,31,27,26,23,20,30,25,22,27,26,21,26,25,23,27,26,24,23,27,25,23,23,25,13,14,14,2,12,11,16,14,31,13,23,26,15,19,17,9,22,17
2020-10-17,10,9,15,7,10,8,10,8,9,9,7,11,9,9,10,10,10,11,13,11,9,11,6,11,10,8,8,9,7,12,8,10,10,12,14,15,19,17,17,18,14,26,20,25,25,27,21,32,29,29,33,28,27,27,32,26,28,27,23,12,10,9,5,9,6,13,12,24,10,27,27,14,17,12,8,15,12
2020-10-19,10,13,18,11,13,12,12,11,12,11,10,14,13,13,15,15,12,14,15,12,11,13,7,12,10,9,7,7,8,10,8,10,11,14,15,12,17,15,15,21,27,20,17,19,22,21,21,22,23,24,24,30,22,22,26,23,23,26,27,6,6,5,5,7,5,15,13,16,14,23,15,16,15,15,4,87,16
2020-10-20,13,12,15,10,13,11,12,11,11,10,10,14,12,12,13,13,10,14,25,13,12,13,9,12,12,11,10,12,12,14,12,12,15,17,18,17,21,18,18,19,16,24,18,22,23,24,24,27,27,27,28,30,24,26,29,26,25,27,26,10,11,10,3,9,11,15,13,23,13,25,20,15,19,17,7,18,17
2020-10-21,4,5,9,5,5,4,6,5,5,5,4,7,6,6,6,6,6,9,17,6,5,7,3,7,7,9,9,15,12,20,15,15,16,17,20,21,23,19,19,20,15,26,21,25,25,25,30,31,31,33,33,30,29,28,31,30,30,35,35,4,4,5,0,3,6,8,8,25,7,30,24,16,15,16,3,18,11
2020-10-22,6,4,11,6,7,4,6,5,7,8,6,5,4,5,6,9,6,9,12,0,6,7,4,6,7,7,5,6,5,6,6,6,8,9,11,9,11,13,11,11,9,14,12,15,17,17,23,26,28,31,31,33,23,25,27,28,29,29,30,3,5,4,2,3,2,10,9,11,6,29,18,17,17,10,2,12,14
2020-10-23,24,22,29,24,24,21,21,19,25,22,21,24,22,21,25,25,21,25,28,0,20,22,14,22,21,19,13,8,14,9,12,14,15,19,17,12,14,18,15,18,21,19,16,18,20,19,16,22,26,28,29,29,22,24,26,26,26,25,31,11,10,10,15,8,12,26,25,13,22,27,7,28,22,26,5,20,30
2020-10-24,14,14,17,15,15,14,16,14,15,14,15,16,15,13,17,17,15,15,24,16,13,15,11,14,13,14,12,13,13,15,15,15,17,16,19,18,21,20,18,21,19,26,19,22,24,24,23,28,31,33,33,32,28,28,30,30,29,35,28,13,13,13,12,14,14,18,18,20,14,31,17,24,26,22,11,18,20
2020-10-25,8,7,10,8,8,6,8,7,7,6,8,11,7,6,10,11,6,8,9,7,6,6,5,6,8,10,12,20,13,21,19,21,19,14,19,27,30,25,23,25,17,32,25,24,24,23,24,21,18,18,18,11,18,17,18,16,16,21,17,7,7,7,6,6,7,10,10,37,7,15,25,16,14,11,5,17,11
2020-10-26,0,7,8,9,8,7,8,7,9,8,8,9,8,5,10,10,7,8,9,7,8,6,6,6,9,11,11,18,11,19,15,14,14,13,15,24,25,19,18,16,11,23,15,18,18,17,22,26,27,27,25,21,26,23,25,24,26,25,21,7,7,8,5,7,6,10,11,29,8,26,23,12,13,11,5,12,11
2020-10-27,0,10,11,11,11,9,11,9,11,10,12,13,11,9,12,15,10,12,13,10,9,8,8,7,12,14,14,19,17,26,21,21,23,20,21,26,29,26,24,24,21,29,22,26,27,24,20,25,26,27,26,21,26,24,27,23,22,27,20,7,10,10,9,10,9,13,14,28,12,24,22,11,11,13,7,20,11
2020-10-28,15.0,13.0,16.0,15.0,14.0,13.0,16.0,15.0,16.0,15.0,15.0,16.0,14.0,14.0,16.0,21.0,14.0,15.0,16.0,15.0,12.0,13.0,10.0,11.0,14.0,16.0,15.0,20.0,16.0,27.0,22.0,21.0,22.0,20.0,21.0,25.0,33.0,24.0,27.0,25.0,15.0,35.0,29.0,28.0,31.0,30.0,32.0,30.0,30.0,31.0,32.0,26.0,30.0,28.0,34.0,32.0,30.0,34.0,31.0,7.0,10.0,11.0,8.0,13.0,11.0,18.0,18.0,28.0,15.0,31.0,25.0,13.0,14.0,15.0,7.0,17.0,17.0
2020-10-29,12,12,0,13,14,12,13,12,12,12,12,14,13,13,15,0,13,13,0,13,13,12,10,12,0,14,12,0,0,17,16,16,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,0,0,0,0,0,0,0,0,0,0,0,16
2020-10-30,13,14,17,15,16,13,15,13,15,14,0,15,14,14,17,23,14,15,17,15,14,14,12,13,15,15,13,14,14,15,15,15,16,17,17,18,22,20,19,19,19,25,20,22,23,23,25,31,33,34,30,26,30,30,33,32,29,31,26,12,13,13,11,14,14,17,17,20,14,35,20,14,25,18,9,20,18
2020-10-31,8,9,11,10,11,8,11,10,10,10,0,11,9,9,11,16,10,11,12,10,9,8,7,7,10,12,12,13,11,14,14,13,17,14,14,21,23,18,19,18,14,26,22,23,24,25,24,26,27,25,23,19,26,25,26,23,20,28,19,10,12,12,6,10,10,12,13,26,11,21,21,14,16,13,9,13,13
2020-11-01,10,10,13,10,10,8,12,11,11,10,11,13,10,9,12,17,10,11,12,11,9,10,11,10,14,16,22,23,21,29,23,23,24,23,22,27,31,28,28,22,22,28,25,22,25,24,20,20,21,23,23,21,21,19,22,20,21,21,18,8,10,13,7,7,10,13,14,30,11,20,25,16,18,16,7,27,14
2020-11-02,10,9,14,11,12,9,10,9,11,11,11,11,11,11,12,17,11,11,14,11,9,10,9,8,13,15,14,17,19,22,20,22,21,22,22,22,24,23,27,23,19,25,23,24,27,24,24,26,27,30,29,26,26,24,29,26,26,25,24,7,9,9,7,8,9,12,12,24,11,25,24,32,26,15,7,19,14
